Genero,Palabra,Cantidad
Bossa_Nova,LUEGO,3
Bossa_Nova,VOLVERáS,3
Bossa_Nova,UH,3
Bossa_Nova,YEH,3
Bossa_Nova,DEJA,3
Bossa_Nova,ATRAPAR,3
Bossa_Nova,SABE,3
Bossa_Nova,AMAR,3
Bossa_Nova,UOH,3
Bossa_Nova,GRITAR,1
Bossa_Nova,ESPERAR,1
Bossa_Nova,TENGO,4
Bossa_Nova,ALMA,2
Bossa_Nova,DISPUESTA,1
Bossa_Nova,AúN,1
Bossa_Nova,PERDIDO,1
Bossa_Nova,DISPARO,1
Bossa_Nova,OSCURIDAD,1
Bossa_Nova,SIGO,2
Bossa_Nova,ADELANTE,1
Bossa_Nova,RESPUESTA,1
Bossa_Nova,MIENTRAS,1
Bossa_Nova,TANTO,1
Bossa_Nova,EMPUJAMOS,1
Bossa_Nova,MUNDO,1
Bossa_Nova,VERLO,1
Bossa_Nova,RODAR,2
Bossa_Nova,CHICOS,1
Bossa_Nova,PATEANDO,1
Bossa_Nova,BALóN,1
Bossa_Nova,CREYENDO,1
Bossa_Nova,SER,1
Bossa_Nova,DOS,1
Bossa_Nova,BANDO,1
Bossa_Nova,CALLEJóN,1
Bossa_Nova,YE,2
Bossa_Nova,LASTIMES,1
Bossa_Nova,QUé,1
Bossa_Nova,CONMIGO,1
Bossa_Nova,HABIENDO,1
Bossa_Nova,TANTOS,3
Bossa_Nova,CORAZONES,1
Bossa_Nova,HERIDOS,1
Bossa_Nova,FUEGO,14
Bossa_Nova,LENTO,12
Bossa_Nova,MIRADA,1
Bossa_Nova,NADA,4
Bossa_Nova,VAMOS,2
Bossa_Nova,FRAGUANDO,1
Bossa_Nova,ESTA,8
Bossa_Nova,FUERZA,1
Bossa_Nova,VIENTOS,1
Bossa_Nova,SABOR,2
Bossa_Nova,SIGUE,2
Bossa_Nova,DEL,3
Bossa_Nova,CORTEJO,2
Bossa_Nova,VIEJO,3
Bossa_Nova,AVIVANDO,2
Bossa_Nova,NUESTRA,8
Bossa_Nova,LLAMA,2
Bossa_Nova,LO,11
Bossa_Nova,MUCHO,1
Bossa_Nova,AMAS,3
Bossa_Nova,HACES,2
Bossa_Nova,AGUA,11
Bossa_Nova,CONTIGO,1
Bossa_Nova,ENAMORADA,1
Bossa_Nova,LLENAS,1
Bossa_Nova,VACíAS,1
Bossa_Nova,DESARMAS,1
Bossa_Nova,REVOLTOSAS,1
Bossa_Nova,CARICIAS,1
Bossa_Nova,PARECEN,1
Bossa_Nova,MARIPOSAS,1
Bossa_Nova,CUELAN,1
Bossa_Nova,DEBAJO,1
Bossa_Nova,ROPA,1
Bossa_Nova,VAN,1
Bossa_Nova,DEJANDO,1
Bossa_Nova,SENTIMIENTO,1
Bossa_Nova,FORJADO,1
Bossa_Nova,CINTURA,1
Bossa_Nova,LISURA,1
Bossa_Nova,TRAMANDO,1
Bossa_Nova,ESTE,3
Bossa_Nova,ALBOROTO,1
Bossa_Nova,DANZA,1
Bossa_Nova,MARES,1
Bossa_Nova,POCO,2
Bossa_Nova,SIGUO,1
Bossa_Nova,AñEJO,1
Bossa_Nova,DíAS,1
Bossa_Nova,SUEñOS,2
Bossa_Nova,ACABAN,1
Bossa_Nova,JAMAS,7
Bossa_Nova,DEJARE,4
Bossa_Nova,PIENSES,4
Bossa_Nova,DIGAS,2
Bossa_Nova,HAGAS,2
Bossa_Nova,JURO,1
Bossa_Nova,TENGAS,3
Bossa_Nova,PASADO,1
Bossa_Nova,PRESENTE,1
Bossa_Nova,FUTURO,1
Bossa_Nova,IMPORTAS,1
Bossa_Nova,CASI,1
Bossa_Nova,TO,1
Bossa_Nova,FALTAS,1
Bossa_Nova,PUEDA,1
Bossa_Nova,SEPARARNOS,1
Bossa_Nova,SABES,1
Bossa_Nova,VIDA,1
Bossa_Nova,SOLO,9
Bossa_Nova,ENTIENDES,1
Bossa_Nova,CUIDAS,1
Bossa_Nova,VERAS,1
Bossa_Nova,FUERAS,4
Bossa_Nova,MENTIROSO,1
Bossa_Nova,OTRAS,1
Bossa_Nova,DEJAR,1
Bossa_Nova,Sé,6
Bossa_Nova,BIEN,2
Bossa_Nova,HOY,2
Bossa_Nova,SALIR,2
Bossa_Nova,CINCO,2
Bossa_Nova,MINUTOS,2
Bossa_Nova,PERDí,2
Bossa_Nova,LETRAS,4
Bossa_Nova,HABLARTE,2
Bossa_Nova,PALABRAS,2
Bossa_Nova,TENER,2
Bossa_Nova,APROVECHO,4
Bossa_Nova,NOCHE,7
Bossa_Nova,VES,2
Bossa_Nova,OTRA,2
Bossa_Nova,VEZ,4
Bossa_Nova,TAL,2
Bossa_Nova,PUEDAS,2
Bossa_Nova,ENTENDER,3
Bossa_Nova,IMPORTA,4
Bossa_Nova,PONER,2
Bossa_Nova,MUJER,5
Bossa_Nova,MAñANA,2
Bossa_Nova,LEVANTES,2
Bossa_Nova,DIJE,2
Bossa_Nova,AYER,2
Bossa_Nova,JUEGO,2
Bossa_Nova,TOCA,2
Bossa_Nova,PERDER,2
Bossa_Nova,HABRá,3
Bossa_Nova,VASOS,3
Bossa_Nova,VACíOS,3
Bossa_Nova,CIUDAD,3
Bossa_Nova,RíO,6
Bossa_Nova,MEZCLADA,6
Bossa_Nova,LEVANTA,3
Bossa_Nova,BRAZOS,3
Bossa_Nova,PONTE,3
Bossa_Nova,BAILAR,3
Bossa_Nova,DECIR,1
Bossa_Nova,PREOCUPES,1
Bossa_Nova,QUERER,1
Cumbia,YO,30
Cumbia,TE,87
Cumbia,DI,2
Cumbia,TODO,13
Cumbia,MI,43
Cumbia,AMOR,71
Cumbia,MáS,22
Cumbia,Tú,33
Cumbia,NO,77
Cumbia,RECONOCES,1
Cumbia,NI,17
Cumbia,LO,21
Cumbia,QUE,102
Cumbia,ES,20
Cumbia,AMAR,2
Cumbia,ME,79
Cumbia,PUSE,2
Cumbia,DISPUESTA,2
Cumbia,TUS,10
Cumbia,PIES,2
Cumbia,TAN,8
Cumbia,SOLO,6
Cumbia,CON,28
Cumbia,DESPRECIO,2
Cumbia,HAS,3
Cumbia,PAGADO,2
Cumbia,PERO,10
Cumbia,AHORA,2
Cumbia,VE,2
Cumbia,SI,43
Cumbia,UNA,24
Cumbia,VEZ,14
Cumbia,DIJE,16
Cumbia,AMABA,10
Cumbia,HOY,7
Cumbia,ARREPIENTO,2
Cumbia,Sé,22
Cumbia,PENSé,2
Cumbia,ESTABA,2
Cumbia,LOCA,3
Cumbia,POR,20
Cumbia,TI,20
Cumbia,LA,38
Cumbia,VIDA,6
Cumbia,DABA,3
Cumbia,VUELVO,3
Cumbia,HACER,5
Cumbia,ESE,4
Cumbia,ERROR,3
Cumbia,COSA,3
Cumbia,DE,55
Cumbia,AYER,3
Cumbia,UN,16
Cumbia,DíA,3
Cumbia,VOLVERáS,1
Cumbia,ARREPENTIRáS,1
Cumbia,UNAS,1
Cumbia,ANSIAS,1
Cumbia,LOCAS,1
Cumbia,QUIERO,23
Cumbia,VERTE,5
Cumbia,ESPERO,1
Cumbia,MOMENTO,3
Cumbia,EN,50
Cumbia,ESCUCHE,1
Cumbia,TU,39
Cumbia,VOZ,1
Cumbia,CUANDO,10
Cumbia,AL,5
Cumbia,FIN,2
Cumbia,ESTEMOS,2
Cumbia,JUNTOS,2
Cumbia,LOS,5
Cumbia,DOS,7
Cumbia,IMPORTA,13
Cumbia,DIRAN,1
Cumbia,PADRE,1
Cumbia,MAMA,1
Cumbia,AQUI,2
Cumbia,NUESTO,1
Cumbia,PROHIBIDO,8
Cumbia,MURMURAN,4
Cumbia,LAS,11
Cumbia,CALLES,4
Cumbia,PORQUE,10
Cumbia,SOMOS,5
Cumbia,DISTINTAS,4
Cumbia,SOCIEDADES,4
Cumbia,NOS,7
Cumbia,DICE,4
Cumbia,EL,68
Cumbia,MUNDO,5
Cumbia,DINERO,7
Cumbia,CORAZON,5
Cumbia,OH,12
Cumbia,BABY,4
Cumbia,AUNQUE,1
Cumbia,SOY,4
Cumbia,POBRE,3
Cumbia,ESTO,1
Cumbia,DOY,2
Cumbia,VALE,1
Cumbia,MAS,1
Cumbia,DIRA,1
Cumbia,TAMBIEN,1
Cumbia,SOCIEDAD,1
Cumbia,NUESTRO,2
Cumbia,TIENES,7
Cumbia,NUEVO,1
Cumbia,SIN,8
Cumbia,EMBARGO,1
Cumbia,DESEO,1
Cumbia,MEJOR,1
Cumbia,Mí,3
Cumbia,ENCONTRASTE,1
Cumbia,FELICIDAD,1
Cumbia,TAL,2
Cumbia,ALGUIEN,1
Cumbia,DARá,1
Cumbia,COMO,14
Cumbia,FLOR,3
Cumbia,TANTO,3
Cumbia,DISTE,3
Cumbia,SE,17
Cumbia,MARCHITó,3
Cumbia,MARCHO,3
Cumbia,PERDER,4
Cumbia,AH,14
Cumbia,AY,8
Cumbia,�CóMO,7
Cumbia,DUELE,17
Cumbia,VIERAS,1
Cumbia,CóMO,16
Cumbia,ADIóS,1
Cumbia,LLEVAS,1
Cumbia,CORAZóN,11
Cumbia,PUEDA,1
Cumbia,VOLVER,4
Cumbia,PUDE,1
Cumbia,DAR,2
Cumbia,OTRA,12
Cumbia,NOCHE,11
Cumbia,ESPERé,4
Cumbia,BAJO,4
Cumbia,LLUVIA,4
Cumbia,HORAS,8
Cumbia,MIL,4
Cumbia,PERRO,4
Cumbia,LLEGASTE,4
Cumbia,MIRASTE,4
Cumbia,DIJISTE,4
Cumbia,LOCO,4
Cumbia,ESTáS,23
Cumbia,MOJADO,4
Cumbia,YA,8
Cumbia,HACE,3
Cumbia,FRíO,1
Cumbia,ESTOY,2
Cumbia,LEJOS,1
Cumbia,CASA,1
Cumbia,TIEMPO,7
Cumbia,SENTADO,1
Cumbia,SOBRE,1
Cumbia,ESTA,3
Cumbia,PIEDRA,2
Cumbia,PREGUNTO,1
Cumbia,PARA,7
Cumbia,QUé,17
Cumbia,SIRVEN,1
Cumbia,GUERRAS,1
Cumbia,TENGO,3
Cumbia,BOQUETE,1
Cumbia,PANTALóN,5
Cumbia,VOS,6
Cumbia,FRíA,2
Cumbia,NIEVE,2
Cumbia,ALREDEDOR,2
Cumbia,BLANCA,2
Cumbia,�JA,2
Cumbia,JA,4
Cumbia,SEGUIRé,1
Cumbia,ESPERáNDOTE,1
Cumbia,SONORA,3
Cumbia,DINAMITA,7
Cumbia,CIRCO,1
Cumbia,SOS,1
Cumbia,ESTRELLA,2
Cumbia,ROJA,1
Cumbia,TODOS,2
Cumbia,IMAGINAN,1
Cumbia,PREGUNTAN,1
Cumbia,CONOCíAS,1
Cumbia,CORTE,1
Cumbia,MíA,1
Cumbia,PLAYA,3
Cumbia,LIMBO,3
Cumbia,ASOMBRES,2
Cumbia,DIGO,2
Cumbia,FUISTE,2
Cumbia,INGRATO,2
Cumbia,FUEGO,2
Cumbia,LINDOS,2
Cumbia,OJOS,5
Cumbia,NEGROS,2
Cumbia,ALUMBRARON,2
Cumbia,CAMINO,3
Cumbia,OTRO,2
Cumbia,PENSAR,5
Cumbia,ADORABA,2
Cumbia,TIERNAMENTE,2
Cumbia,LADO,2
Cumbia,NUNCA,6
Cumbia,SENTí,2
Cumbia,ESTAS,1
Cumbia,COSAS,6
Cumbia,RARAS,2
Cumbia,BESO,2
Cumbia,BOCA,2
Cumbia,VI,5
Cumbia,MIS,5
Cumbia,AMORES,4
Cumbia,MIO,1
Cumbia,HICISTE,1
Cumbia,PUEDO,1
Cumbia,CONFORMARME,1
Cumbia,PODERTE,1
Cumbia,CONTEMPLAR,1
Cumbia,PAGASTE,1
Cumbia,MAL,1
Cumbia,CARIñO,1
Cumbia,SINCERO,1
Cumbia,CONSEGUIRáS,1
Cumbia,NOMBRE,1
Cumbia,DEJASTE,3
Cumbia,QUERERME,3
Cumbia,HAY,3
Cumbia,CUIDADO,3
Cumbia,GENTE,5
Cumbia,ESO,3
Cumbia,ENTERARá,3
Cumbia,GANO,3
Cumbia,DECIR,4
Cumbia,HOMBRE,3
Cumbia,CAMBIó,3
Cumbia,SUERTE,3
Cumbia,BURLARáN,3
Cumbia,NADIE,5
Cumbia,SEPA,6
Cumbia,SUFRIR,4
Cumbia,ESAS,1
Cumbia,VENGA,1
Cumbia,MORIRé,1
Cumbia,MORENA,1
Cumbia,ESTá,6
Cumbia,CUCU,89
Cumbia,ESTAMOS,1
Cumbia,CUCULANDIA,1
Cumbia,LINDO,8
Cumbia,BELLO,1
Cumbia,REDONDITO,3
Cumbia,SUAVECITO,3
Cumbia,PONES,3
Cumbia,TOCA,5
Cumbia,DETRáS,5
Cumbia,SUELTA,2
Cumbia,Má,7
Cumbia,CANSO,2
Cumbia,MIRAR,8
Cumbia,QUISIERA,1
Cumbia,TOCAR,3
Cumbia,ÁNDATE,1
Cumbia,SEAS,2
Cumbia,MALITA,2
Cumbia,ITA,4
Cumbia,BONITO,1
Cumbia,RESPONSABLE,1
Cumbia,YEAH,1
Cumbia,METAS,7
Cumbia,CACHETADA,3
Cumbia,CACHETES,1
Cumbia,PONE,1
Cumbia,COLORADA,2
Cumbia,TIENE,1
Cumbia,MUJER,4
Cumbia,ASí,5
Cumbia,DEJA,12
Cumbia,PONGO,2
Cumbia,PANTALONES,2
Cumbia,GOLPEO,2
Cumbia,FALTA,2
Cumbia,MIRONE,2
Cumbia,DEMá,1
Cumbia,QUIERES,3
Cumbia,PUEDES,2
Cumbia,Dé,1
Cumbia,GANA,1
Cumbia,INTENTAS,1
Cumbia,DARé,1
Cumbia,VOY,14
Cumbia,PROMETER,1
Cumbia,SABROSO,1
Cumbia,ARREBATO,1
Cumbia,CU,1
Cumbia,EAH,2
Cumbia,PEPITO,1
Cumbia,PEñóN,1
Cumbia,BAñOS,1
Cumbia,CáLMATE,2
Cumbia,ERES,1
Cumbia,COMES,1
Cumbia,JABóN,1
Cumbia,TIRANDO,1
Cumbia,MUY,2
Cumbia,EXHALTA,1
Cumbia,DEMáS,1
Cumbia,ANDA,1
Cumbia,LLORáNDOTE,4
Cumbia,SON,4
Cumbia,MATANDO,4
Cumbia,PODER,4
Cumbia,TENERTE,4
Cumbia,MIENTO,4
Cumbia,CUAL,1
Cumbia,NEGARLO,1
Cumbia,SIENTES,1
Cumbia,MISMO,1
Cumbia,DALE,1
Cumbia,MAMBO,1
Cumbia,PA,1
Cumbia,BúSCATE,1
Cumbia,BUSQUE,1
Cumbia,PAPI,2
Cumbia,RECLAMOS,1
Cumbia,ALó,1
Cumbia,PSY,2
Cumbia,PSYCHO,1
Cumbia,LUZCO,2
Cumbia,ARRIBA,1
Cumbia,ABAJO,1
Cumbia,BUSCO,1
Cumbia,SALIDA,1
Cumbia,ENCUENTRO,1
Cumbia,NA,1
Cumbia,SABE,1
Cumbia,LUNA,1
Cumbia,DóNDE,4
Cumbia,LLEGAR,1
Cumbia,PASO,1
Cumbia,PENSANDO,1
Cumbia,ESTARáS,1
Cumbia,PECHO,1
Cumbia,SABER,4
Cumbia,TERMINó,1
Cumbia,EMPEZó,1
Cumbia,JURO,1
Cumbia,PESO,1
Cumbia,QUITA,1
Cumbia,ÁNGELES,1
Cumbia,AZULES,1
Cumbia,NLCKI,1
Cumbia,NICOLE,1
Cumbia,IZTAPALAPA,1
Cumbia,UH,84
Cumbia,PASAR,1
Cumbia,CARITA,3
Cumbia,áNGEL,1
Cumbia,RUBí,1
Cumbia,SONRISA,1
Cumbia,BIEN,5
Cumbia,BRILLANTE,1
Cumbia,SEGUí,1
Cumbia,INSTINTO,1
Cumbia,LLEVABA,1
Cumbia,HACIA,1
Cumbia,LLEGUé,1
Cumbia,BAR,1
Cumbia,PEDí,1
Cumbia,FUERTE,1
Cumbia,TEQUILA,1
Cumbia,COMENZAR,1
Cumbia,AMIGAS,1
Cumbia,ACERQUé,1
Cumbia,PRETEXTO,1
Cumbia,INVITARTE,1
Cumbia,BAILAR,1
Cumbia,ROLA,1
Cumbia,SONABA,1
Cumbia,INCITABA,1
Cumbia,GOZAR,1
Cumbia,CUERPO,2
Cumbia,PEGADITOS,1
Cumbia,OíDO,2
Cumbia,GUSTAS,2
Cumbia,VENGAS,1
Cumbia,CONMIGO,2
Cumbia,TOMAR,2
Cumbia,JUNTO,2
Cumbia,CAFé,2
Cumbia,MAñANAS,2
Cumbia,DESPERTARTE,2
Cumbia,BESOS,2
Cumbia,COMPLACIéNDOTE,2
Cumbia,CAMA,2
Cumbia,CARA,2
Cumbia,SONRIENTE,2
Cumbia,PASADO,5
Cumbia,PRESENTE,3
Cumbia,VIENES,3
Cumbia,PRIMERO,2
Cumbia,úLTIMO,2
Cumbia,LISTA,3
Cumbia,PRIMERA,5
Cumbia,VISTA,4
Cumbia,QUIZá,2
Cumbia,MAñANA,1
Cumbia,VOLVERé,1
Cumbia,OJALá,1
Cumbia,VOLVAMOS,1
Cumbia,VER,4
Cumbia,CONTIGO,2
Cumbia,HE,1
Cumbia,QUERíA,1
Cumbia,ATREVí,1
Cumbia,VAYAS,1
Cumbia,DIOS,1
Cumbia,QUéDATE,1
Cumbia,FAVOR,1
Cumbia,DUERMAS,1
Cumbia,PISADO,1
Cumbia,GIRL,1
Cumbia,RICO,2
Cumbia,FUE,2
Cumbia,VOLVERTE,1
Cumbia,PASA,1
Cumbia,FOTO,1
Cumbia,INTERNET,1
Cumbia,VERDAD,1
Cumbia,PASIóN,1
Cumbia,REBELDE,1
Cumbia,DESTINO,2
Cumbia,AQUEL,1
Cumbia,ATARDECER,1
Cumbia,SUELE,1
Cumbia,SUCEDER,1
Cumbia,CIEGO,1
Cumbia,PUEDE,1
Cumbia,úLTIMA,1
Cumbia,VUELVAN,2
Cumbia,BESAR,2
Cumbia,LABIOS,2
Cumbia,ROJOS,2
Cumbia,ACORDARME,2
Cumbia,MANERA,2
Cumbia,OLVIDARTE,2
Cumbia,RECUERDA,2
Cumbia,TODAS,2
Cumbia,PARTES,2
Cumbia,ROSA,3
Cumbia,CADA,5
Cumbia,RESPIRAR,3
Cumbia,OLVIDAR,12
Cumbia,BESANDO,3
Cumbia,CRUZ,3
Cumbia,REZANDO,3
Cumbia,ORACIóN,3
Cumbia,CLAVASTE,1
Cumbia,AQUí,1
Cumbia,LLENADO,1
Cumbia,ALMA,1
Cumbia,SANGRE,4
Cumbia,CORRE,1
Cumbia,VENAS,1
Cumbia,ESTREMECER,1
Cumbia,�CUMBIA,1
Cumbia,CUMBIA,1
Cumbia,BANDA,1
Cumbia,CARABO,2
Cumbia,SABOR,3
Cumbia,FEBRERO,2
Cumbia,ERA,2
Cumbia,CONOCIMOS,2
Cumbia,ABRAZABA,2
Cumbia,OíA,2
Cumbia,SONIDO,4
Cumbia,AFILADOR,2
Cumbia,�CON,1
Cumbia,MUCHO,1
Cumbia,CORTARIAS,2
Cumbia,FILO,2
Cumbia,AQUELLA,2
Cumbia,NAVAJA,2
Cumbia,TAMBIéN,2
Cumbia,ESCUCHES,2
Cumbia,CRECE,4
Cumbia,SENCILLO,1
Cumbia,�UPA,1
Cumbia,UPA,2
Cumbia,�QUé,1
Cumbia,�VAMOS,1
Cumbia,LLEGANDO,1
Cumbia,�SABOR,1
Cumbia,�VA,1
Hip_Hop_Rap,CULóN,7
Hip_Hop_Rap,CULITO,6
Hip_Hop_Rap,NO,162
Hip_Hop_Rap,Tú,11
Hip_Hop_Rap,LE,27
Hip_Hop_Rap,ATORAS,6
Hip_Hop_Rap,UN,90
Hip_Hop_Rap,TOPóN,6
Hip_Hop_Rap,EN,136
Hip_Hop_Rap,EL,163
Hip_Hop_Rap,MICRO,4
Hip_Hop_Rap,PORQUE,23
Hip_Hop_Rap,ERES,14
Hip_Hop_Rap,COPIóN,3
Hip_Hop_Rap,BEAT,5
Hip_Hop_Rap,TE,66
Hip_Hop_Rap,FALTA,4
Hip_Hop_Rap,FLOW,6
Hip_Hop_Rap,LA,171
Hip_Hop_Rap,VIDA,26
Hip_Hop_Rap,POR,66
Hip_Hop_Rap,SER,15
Hip_Hop_Rap,MAMóN,5
Hip_Hop_Rap,CALLE,19
Hip_Hop_Rap,QUé,7
Hip_Hop_Rap,PASó,1
Hip_Hop_Rap,QUE,231
Hip_Hop_Rap,MUY,6
Hip_Hop_Rap,FELóN,1
Hip_Hop_Rap,MATóN,1
Hip_Hop_Rap,COMO,51
Hip_Hop_Rap,AL,29
Hip_Hop_Rap,CAPONE,1
Hip_Hop_Rap,BOCóN,1
Hip_Hop_Rap,CORRE,1
Hip_Hop_Rap,CORRELóN,1
Hip_Hop_Rap,SI,50
Hip_Hop_Rap,MIRA,2
Hip_Hop_Rap,PELóN,2
Hip_Hop_Rap,SE,81
Hip_Hop_Rap,VA,10
Hip_Hop_Rap,BALóN,1
Hip_Hop_Rap,DIGA,5
Hip_Hop_Rap,ES,93
Hip_Hop_Rap,BIEN,22
Hip_Hop_Rap,PANOCHóN,1
Hip_Hop_Rap,PA,55
Hip_Hop_Rap,MATAR,1
Hip_Hop_Rap,VERGA,6
Hip_Hop_Rap,PERO,29
Hip_Hop_Rap,DE,193
Hip_Hop_Rap,SENTóN,1
Hip_Hop_Rap,PóNTEME,1
Hip_Hop_Rap,VEAS,1
Hip_Hop_Rap,QUIéN,6
Hip_Hop_Rap,SOY,44
Hip_Hop_Rap,YO,56
Hip_Hop_Rap,MATO,2
Hip_Hop_Rap,GALLO,1
Hip_Hop_Rap,DONDE,3
Hip_Hop_Rap,VOY,16
Hip_Hop_Rap,DEJáNDOLO,1
Hip_Hop_Rap,RIDíCULO,2
Hip_Hop_Rap,FALTARON,1
Hip_Hop_Rap,TESTíCULOS,2
Hip_Hop_Rap,HAY,14
Hip_Hop_Rap,TíTULOS,1
Hip_Hop_Rap,NI,13
Hip_Hop_Rap,REGLAS,3
Hip_Hop_Rap,ESPECTáCULOS,1
Hip_Hop_Rap,CULO,10
Hip_Hop_Rap,GENTE,6
Hip_Hop_Rap,SABE,5
Hip_Hop_Rap,DIRECTO,2
Hip_Hop_Rap,DISIMULO,1
Hip_Hop_Rap,COMPA,4
Hip_Hop_Rap,CONMIGO,3
Hip_Hop_Rap,CORTA,2
Hip_Hop_Rap,Mí,21
Hip_Hop_Rap,ME,100
Hip_Hop_Rap,CONFRONTA,1
Hip_Hop_Rap,DESCUBRE,1
Hip_Hop_Rap,MORTAL,1
Hip_Hop_Rap,SOBRE,1
Hip_Hop_Rap,CONTRA,3
Hip_Hop_Rap,VIEJAS,2
Hip_Hop_Rap,NALGAS,3
Hip_Hop_Rap,PRONTAS,1
Hip_Hop_Rap,Sé,12
Hip_Hop_Rap,SOPORTAN,1
Hip_Hop_Rap,VER,7
Hip_Hop_Rap,ALCANZAN,1
Hip_Hop_Rap,PUTOS,1
Hip_Hop_Rap,AGUANTAN,1
Hip_Hop_Rap,POQUITO,1
Hip_Hop_Rap,UNA,18
Hip_Hop_Rap,CACHETADA,1
Hip_Hop_Rap,LES,17
Hip_Hop_Rap,ABRE,1
Hip_Hop_Rap,HOCICO,1
Hip_Hop_Rap,TIRAN,1
Hip_Hop_Rap,MUCHO,3
Hip_Hop_Rap,PICO,2
Hip_Hop_Rap,SON,17
Hip_Hop_Rap,PUTITOS,1
Hip_Hop_Rap,SALUDOS,1
Hip_Hop_Rap,PINCHE,2
Hip_Hop_Rap,BOLA,1
Hip_Hop_Rap,CULITOS,1
Hip_Hop_Rap,TU,23
Hip_Hop_Rap,QUIUBOLE,1
Hip_Hop_Rap,QUá,1
Hip_Hop_Rap,ACá,3
Hip_Hop_Rap,ERAS,1
Hip_Hop_Rap,SICA,1
Hip_Hop_Rap,IBA,1
Hip_Hop_Rap,DAR,2
Hip_Hop_Rap,CA,1
Hip_Hop_Rap,CHARLA,1
Hip_Hop_Rap,CHARLATáN,2
Hip_Hop_Rap,VERDAD,1
Hip_Hop_Rap,PARA,19
Hip_Hop_Rap,ESTO,19
Hip_Hop_Rap,DEL,27
Hip_Hop_Rap,RAP,8
Hip_Hop_Rap,APá,1
Hip_Hop_Rap,MáS,31
Hip_Hop_Rap,REALIDAD,1
Hip_Hop_Rap,MIENTRAS,3
Hip_Hop_Rap,ESTé,1
Hip_Hop_Rap,VIVO,2
Hip_Hop_Rap,SUENAS,1
Hip_Hop_Rap,REAL,3
Hip_Hop_Rap,IGUALMENTE,1
Hip_Hop_Rap,ARTIFICIAL,1
Hip_Hop_Rap,REGGAETONERO,1
Hip_Hop_Rap,HACIENDO,3
Hip_Hop_Rap,DEJARLO,1
Hip_Hop_Rap,SOBRARON,1
Hip_Hop_Rap,OBSTáCULO,1
Hip_Hop_Rap,GANO,1
Hip_Hop_Rap,HASTA,21
Hip_Hop_Rap,SONáMBULO,1
Hip_Hop_Rap,DICEN,4
Hip_Hop_Rap,DóNDE,5
Hip_Hop_Rap,DEAMBULO,1
Hip_Hop_Rap,MIERDA,5
Hip_Hop_Rap,NOMáS,1
Hip_Hop_Rap,DISTE,1
Hip_Hop_Rap,CUERDA,2
Hip_Hop_Rap,DETENGAS,1
Hip_Hop_Rap,DUDO,1
Hip_Hop_Rap,LOS,68
Hip_Hop_Rap,TENGAS,1
Hip_Hop_Rap,ATENGAS,1
Hip_Hop_Rap,VALE,3
Hip_Hop_Rap,VENGAS,2
Hip_Hop_Rap,CON,88
Hip_Hop_Rap,QUIEN,2
Hip_Hop_Rap,TRAIGAS,1
Hip_Hop_Rap,LO,61
Hip_Hop_Rap,TENGA,1
Hip_Hop_Rap,DISTRAIGAS,1
Hip_Hop_Rap,CADA,7
Hip_Hop_Rap,VEZ,5
Hip_Hop_Rap,SALGAS,1
Hip_Hop_Rap,CAIGAS,1
Hip_Hop_Rap,VENDIENDO,1
Hip_Hop_Rap,LAS,42
Hip_Hop_Rap,PUEDE,6
Hip_Hop_Rap,AMARGAS,1
Hip_Hop_Rap,ALEGRAS,1
Hip_Hop_Rap,ENCANTA,1
Hip_Hop_Rap,ANDAR,1
Hip_Hop_Rap,MAMANDO,1
Hip_Hop_Rap,VERGAS,1
Hip_Hop_Rap,CIERTO,4
Hip_Hop_Rap,USTE,2
Hip_Hop_Rap,MERO,4
Hip_Hop_Rap,MANDE,1
Hip_Hop_Rap,CULERO,1
Hip_Hop_Rap,PAGARTE,1
Hip_Hop_Rap,MATE,1
Hip_Hop_Rap,TAMBIéN,2
Hip_Hop_Rap,TRAIGO,2
Hip_Hop_Rap,DINERO,5
Hip_Hop_Rap,EH,116
Hip_Hop_Rap,HEY,1
Hip_Hop_Rap,LLEGó,3
Hip_Hop_Rap,SENSEI,1
Hip_Hop_Rap,FIESTA,3
Hip_Hop_Rap,CIEN,1
Hip_Hop_Rap,ALGO,5
Hip_Hop_Rap,DJ,2
Hip_Hop_Rap,EVERY,2
Hip_Hop_Rap,DAY,1
Hip_Hop_Rap,NIGHT,1
Hip_Hop_Rap,HIGH,4
Hip_Hop_Rap,AQUí,19
Hip_Hop_Rap,ADICTO,1
Hip_Hop_Rap,SEDUCCIóN,1
Hip_Hop_Rap,GUSTA,4
Hip_Hop_Rap,HABLARLES,1
Hip_Hop_Rap,SUCIO,1
Hip_Hop_Rap,VATO,1
Hip_Hop_Rap,SERá,1
Hip_Hop_Rap,MI,82
Hip_Hop_Rap,SOCIO,2
Hip_Hop_Rap,HOMBRE,2
Hip_Hop_Rap,NEGOCIOS,2
Hip_Hop_Rap,MíO,7
Hip_Hop_Rap,TUYO,1
Hip_Hop_Rap,PRESTAS,1
Hip_Hop_Rap,GUSTARTE,1
Hip_Hop_Rap,CUESTA,2
Hip_Hop_Rap,MEJOR,5
Hip_Hop_Rap,HAGAS,1
Hip_Hop_Rap,PREGUNTAS,1
Hip_Hop_Rap,HABER,1
Hip_Hop_Rap,RESPUESTA,1
Hip_Hop_Rap,PONGO,7
Hip_Hop_Rap,MUESTRA,1
Hip_Hop_Rap,COLABO,1
Hip_Hop_Rap,BABILONIA,2
