Artista,Palabra,Cantidad
Julio_jaramillo,DERRAMAS,1
Julio_jaramillo,SE,6
Julio_jaramillo,LLENA,3
Julio_jaramillo,ANGUSTIA,1
Julio_jaramillo,CORAZóN,3
Julio_jaramillo,YO,11
Julio_jaramillo,SUFRO,1
Julio_jaramillo,LO,7
Julio_jaramillo,INDECIBLE,1
Julio_jaramillo,SI,7
Julio_jaramillo,ENTRISTECES,1
Julio_jaramillo,QUIERO,3
Julio_jaramillo,LA,14
Julio_jaramillo,DUDA,1
Julio_jaramillo,TE,7
Julio_jaramillo,HAGA,1
Julio_jaramillo,LLORAR,1
Julio_jaramillo,HEMOS,1
Julio_jaramillo,JURADO,1
Julio_jaramillo,AMARNOS,2
Julio_jaramillo,HASTA,1
Julio_jaramillo,MUERTE,1
Julio_jaramillo,LOS,1
Julio_jaramillo,MUERTOS,2
Julio_jaramillo,AMAN,1
Julio_jaramillo,DESPUéS,1
Julio_jaramillo,MáS,7
Julio_jaramillo,MUERO,1
Julio_jaramillo,PRIMERO,3
Julio_jaramillo,ES,1
Julio_jaramillo,PROMESA,1
Julio_jaramillo,SOBRE,1
Julio_jaramillo,CADáVER,1
Julio_jaramillo,DEJAR,1
Julio_jaramillo,CAER,1
Julio_jaramillo,TODO,1
Julio_jaramillo,BROTE,1
Julio_jaramillo,TRISTEZA,1
Julio_jaramillo,TODOS,1
Julio_jaramillo,ENTEREN,1
Julio_jaramillo,QUERER,1
Julio_jaramillo,MUERES,2
Julio_jaramillo,PROMETO,2
Julio_jaramillo,ESCRIBIRé,4
Julio_jaramillo,HISTORIA,2
Julio_jaramillo,NUESTRO,2
Julio_jaramillo,CON,8
Julio_jaramillo,TODA,2
Julio_jaramillo,ALMA,2
Julio_jaramillo,SENTIMIENTO,2
Julio_jaramillo,SANGRE,4
Julio_jaramillo,TINTA,2
Julio_jaramillo,DEL,2
Julio_jaramillo,ÓDIAME,2
Julio_jaramillo,POR,3
Julio_jaramillo,PIEDAD,2
Julio_jaramillo,PIDO,2
Julio_jaramillo,ODIAME,2
Julio_jaramillo,SIN,2
Julio_jaramillo,MEDIDA,2
Julio_jaramillo,NI,2
Julio_jaramillo,CLEMENCIA,2
Julio_jaramillo,ODIO,2
Julio_jaramillo,INDIFERENCIA,2
Julio_jaramillo,RENCOR,2
Julio_jaramillo,HIERE,2
Julio_jaramillo,MENOS,2
Julio_jaramillo,OLVIDO,2
Julio_jaramillo,ODIAS,2
Julio_jaramillo,QUEDARé,2
Julio_jaramillo,CONVENCIDO,2
Julio_jaramillo,AMASTE,2
Julio_jaramillo,MUJER,3
Julio_jaramillo,INSISTENCIA,2
Julio_jaramillo,PERO,5
Julio_jaramillo,TEN,4
Julio_jaramillo,PRESENTE,4
Julio_jaramillo,ACUERDO,4
Julio_jaramillo,EXPERIENCIA,4
Julio_jaramillo,TAN,5
Julio_jaramillo,SóLO,4
Julio_jaramillo,ODIA,4
Julio_jaramillo,QUERIDO,4
Julio_jaramillo,QUé,2
Julio_jaramillo,VALE,4
Julio_jaramillo,HUMILDE,2
Julio_jaramillo,ORGULLOSA,2
Julio_jaramillo,DéBIL,2
Julio_jaramillo,HERMOSURA,2
Julio_jaramillo,PIENSA,2
Julio_jaramillo,EN,2
Julio_jaramillo,FONDO,2
Julio_jaramillo,FOSA,2
Julio_jaramillo,LLEVAREMOS,2
Julio_jaramillo,MISMA,2
Julio_jaramillo,VESTIDURA,2
Julio_jaramillo,ERES,1
Julio_jaramillo,DICHA,1
Julio_jaramillo,TESORO,1
Julio_jaramillo,SOLO,1
Julio_jaramillo,ENCANTO,2
Julio_jaramillo,ILUSIóN,2
Julio_jaramillo,VEN,1
Julio_jaramillo,CALMAR,1
Julio_jaramillo,MIS,2
Julio_jaramillo,MALES,1
Julio_jaramillo,SEAS,1
Julio_jaramillo,INCONSTANTE,1
Julio_jaramillo,OLVIDES,1
Julio_jaramillo,AL,3
Julio_jaramillo,SUFRE,1
Julio_jaramillo,LLORA,1
Julio_jaramillo,PASIóN,1
Julio_jaramillo,DARé,1
Julio_jaramillo,FE,1
Julio_jaramillo,TODAS,1
Julio_jaramillo,ILUSIONES,1
Julio_jaramillo,TUYAS,1
Julio_jaramillo,SON,1
Julio_jaramillo,OLVIDARáS,1
Julio_jaramillo,INFELIZ,1
Julio_jaramillo,ADORó,1
Julio_jaramillo,POBRE,1
Julio_jaramillo,SER,1
Julio_jaramillo,UN,1
Julio_jaramillo,DíA,1
Julio_jaramillo,FUé,1
Julio_jaramillo,MAYOR,1
Julio_jaramillo,ANHELO,1
Hermanas_Benitez,CORAZóN,18
Hermanas_Benitez,DE,30
Hermanas_Benitez,MELóN,50
Hermanas_Benitez,LUNA,1
Hermanas_Benitez,DIME,4
Hermanas_Benitez,DESDE,1
Hermanas_Benitez,QUE,17
Hermanas_Benitez,LA,1
Hermanas_Benitez,CONOCí,1
Hermanas_Benitez,PARA,4
Hermanas_Benitez,PAPAP,2
Hermanas_Benitez,RARU,2
Hermanas_Benitez,ARAP,2
Hermanas_Benitez,NO,6
Hermanas_Benitez,HAGO,1
Hermanas_Benitez,YO,3
Hermanas_Benitez,MáS,21
Hermanas_Benitez,PENSAR,1
Hermanas_Benitez,PA,4
Hermanas_Benitez,PAP,2
Hermanas_Benitez,EN,6
Hermanas_Benitez,ELLOS,8
Hermanas_Benitez,Sí,2
Hermanas_Benitez,OY,3
Hermanas_Benitez,VAS,1
Hermanas_Benitez,POR,1
Hermanas_Benitez,Mí,1
Hermanas_Benitez,PUEDO,1
Hermanas_Benitez,YA,3
Hermanas_Benitez,VIVIR,1
Hermanas_Benitez,SIN,6
Hermanas_Benitez,SE,7
Hermanas_Benitez,ACABó,1
Hermanas_Benitez,EL,6
Hermanas_Benitez,POLLO,7
Hermanas_Benitez,CARLITOS,6
Hermanas_Benitez,SA,3
Hermanas_Benitez,ABROSITO,3
Hermanas_Benitez,BUENO,6
Hermanas_Benitez,ESTAS,6
Hermanas_Benitez,MIRALO,3
Hermanas_Benitez,GOZALO,3
Hermanas_Benitez,MIRA,3
Hermanas_Benitez,STE,1
Hermanas_Benitez,ES,5
Hermanas_Benitez,COSA,1
Hermanas_Benitez,SUENO,1
Hermanas_Benitez,REALIDAD,1
Hermanas_Benitez,TIENE,1
Hermanas_Benitez,TODO,1
Hermanas_Benitez,EMBRUJO,1
Hermanas_Benitez,CHA,6
Hermanas_Benitez,HA,2
Hermanas_Benitez,PORQUE,6
Hermanas_Benitez,PERO,4
Hermanas_Benitez,TE,13
Hermanas_Benitez,QUIERO,4
Hermanas_Benitez,CON,2
Hermanas_Benitez,UN,2
Hermanas_Benitez,AMOR,2
Hermanas_Benitez,LOCURA,2
Hermanas_Benitez,AUNQUE,2
Hermanas_Benitez,ME,4
Hermanas_Benitez,DES,2
Hermanas_Benitez,AMARGURA,2
Hermanas_Benitez,DEBO,2
Hermanas_Benitez,OLVIDARTE,2
Hermanas_Benitez,NUNCA,2
Hermanas_Benitez,SERAS,4
Hermanas_Benitez,MIO,2
Hermanas_Benitez,EMBARGO,2
Hermanas_Benitez,CADA,2
Hermanas_Benitez,DíA,2
Hermanas_Benitez,EMPEñO,2
Hermanas_Benitez,MAS,2
Hermanas_Benitez,ADORARTE,2
Hermanas_Benitez,ADORARE,4
Hermanas_Benitez,Tú,17
Hermanas_Benitez,SIEMPRE,2
Hermanas_Benitez,MI,7
Hermanas_Benitez,ANSIEDAD,2
Hermanas_Benitez,OLVIDARAS,5
Los_sudamericanos,PASEANDO,2
Los_sudamericanos,MI,10
Los_sudamericanos,SOLEDAD,2
Los_sudamericanos,POR,8
Los_sudamericanos,LA,11
Los_sudamericanos,PLAYA,2
Los_sudamericanos,DE,35
Los_sudamericanos,MARBELLA,2
Los_sudamericanos,YO,9
Los_sudamericanos,TE,2
Los_sudamericanos,VI,2
Los_sudamericanos,CARTAGENERA,13
Los_sudamericanos,LUCIENDO,2
Los_sudamericanos,TU,9
Los_sudamericanos,PIEL,2
Los_sudamericanos,MORENA,6
Los_sudamericanos,EN,12
Los_sudamericanos,TIBIAS,2
Los_sudamericanos,NOCHES,4
Los_sudamericanos,LUNA,6
Los_sudamericanos,CUANDO,2
Los_sudamericanos,ME,2
Los_sudamericanos,BESA,2
Los_sudamericanos,BRISA,2
Los_sudamericanos,SIENTO,2
Los_sudamericanos,EL,11
Los_sudamericanos,CASCABEL,2
Los_sudamericanos,RISA,2
Los_sudamericanos,BOCA,2
Los_sudamericanos,COMO,6
Los_sudamericanos,GUAYABA,2
Los_sudamericanos,MADURA,2
Los_sudamericanos,TUS,9
Los_sudamericanos,OJOS,4
Los_sudamericanos,RECUERDO,4
Los_sudamericanos,PERDURAN,2
Los_sudamericanos,DORADA,4
Los_sudamericanos,CON,9
Los_sudamericanos,LUZ,4
Los_sudamericanos,AY,1
Los_sudamericanos,PERDURARá,1
Los_sudamericanos,LUCES,2
Los_sudamericanos,COLORES,2
Los_sudamericanos,SE,3
Los_sudamericanos,VISTE,2
Los_sudamericanos,MAR,2
Los_sudamericanos,HAY,4
Los_sudamericanos,RISAS,2
Los_sudamericanos,LAS,4
Los_sudamericanos,CASITAS,2
Los_sudamericanos,GIBRALTAR,2
Los_sudamericanos,ESPAñA,2
Los_sudamericanos,MOSTRó,2
Los_sudamericanos,CAMINO,2
Los_sudamericanos,VERDAD,2
Los_sudamericanos,ESO,2
Los_sudamericanos,LE,2
Los_sudamericanos,ESTOY,2
Los_sudamericanos,CANTANDO,2
Los_sudamericanos,SU,2
Los_sudamericanos,LIBERTAD,2
Los_sudamericanos,GIBRALTAREñA,12
Los_sudamericanos,FUERON,2
Los_sudamericanos,MUCHAS,2
Los_sudamericanos,QUE,15
Los_sudamericanos,SOñAMOS,2
Los_sudamericanos,NUESTRO,2
Los_sudamericanos,AMOR,2
Los_sudamericanos,CRUZARE,1
Los_sudamericanos,LINEA,2
Los_sudamericanos,PARA,3
Los_sudamericanos,BESARTE,2
Los_sudamericanos,JUNTO,2
Los_sudamericanos,AL,2
Los_sudamericanos,PEñóN,2
Los_sudamericanos,OLE,24
Los_sudamericanos,TI,5
Los_sudamericanos,BRINDARé,1
Los_sudamericanos,VIVIRé,2
Los_sudamericanos,CRUZARé,1
Los_sudamericanos,BRINDARE,1
Los_sudamericanos,OH,3
Los_sudamericanos,VIRGENCITA,6
Los_sudamericanos,CAACUPE,2
Los_sudamericanos,Tú,3
Los_sudamericanos,ERES,3
Los_sudamericanos,BUENA,3
Los_sudamericanos,OYE,3
Los_sudamericanos,MIS,3
Los_sudamericanos,RUEGOS,3
Los_sudamericanos,VENGO,3
Los_sudamericanos,PEDIRTE,3
Los_sudamericanos,PERDONES,3
Los_sudamericanos,MILAGROS,3
Los_sudamericanos,LLEGUEN,3
Los_sudamericanos,Mí,3
Los_sudamericanos,YA,1
Los_sudamericanos,CARAVANA,1
Los_sudamericanos,LOS,5
Los_sudamericanos,PROMESEROS,1
Los_sudamericanos,ASCIENDEN,1
Los_sudamericanos,LOMA,1
Los_sudamericanos,CAMPANAS,1
Los_sudamericanos,BRONCE,1
Los_sudamericanos,TOCANDO,1
Los_sudamericanos,ORACIONES,1
Los_sudamericanos,LLAMAN,1
Los_sudamericanos,FIELES,1
Los_sudamericanos,UN,7
Los_sudamericanos,CANTO,1
Los_sudamericanos,DULCE,1
Los_sudamericanos,ÑEMBO,1
Los_sudamericanos,SANTA,2
Los_sudamericanos,DíA,2
Los_sudamericanos,SALMO,1
Los_sudamericanos,LABIOS,1
Los_sudamericanos,HASTA,1
Los_sudamericanos,LLEGUé,1
Los_sudamericanos,ALLí,1
Los_sudamericanos,RODILLAS,1
Los_sudamericanos,SANTUARIO,1
Los_sudamericanos,FERVOR,1
Los_sudamericanos,CREYENTE,2
Los_sudamericanos,PEREGRINO,1
Los_sudamericanos,TAMBIéN,1
Los_sudamericanos,ORé,1
Los_sudamericanos,CAUDAL,2
Los_sudamericanos,HECHIZO,2
Los_sudamericanos,TERNURA,2
Los_sudamericanos,SON,2
Los_sudamericanos,AZULES,2
Los_sudamericanos,ES,3
Los_sudamericanos,CIELO,2
Los_sudamericanos,CUBRE,2
Los_sudamericanos,SUELO,2
Los_sudamericanos,DONDE,2
Los_sudamericanos,NACí,2
Los_sudamericanos,QUISIERON,1
Los_sudamericanos,LLEVARTE,1
Los_sudamericanos,MUY,1
Los_sudamericanos,LEJOS,1
Los_sudamericanos,PERO,1
Los_sudamericanos,MILAGRO,1
Los_sudamericanos,DIJISTE,1
Los_sudamericanos,TOVE,1
Los_sudamericanos,DESDE,1
Los_sudamericanos,ENTONCES,1
Los_sudamericanos,CIEGO,1
Los_sudamericanos,SINCERO,1
Los_sudamericanos,PUEBLITO,1
Los_sudamericanos,HUMILDE,1
Los_sudamericanos,POSTRó,1
Los_sudamericanos,PIES,1
Los_sudamericanos,MISTERIO,1
Los_sudamericanos,LEYENDA,1
Los_sudamericanos,SACRA,1
Los_sudamericanos,TIEMPO,1
Los_sudamericanos,LEJANO,1
Los_sudamericanos,NO,1
Los_sudamericanos,HA,1
Los_sudamericanos,VOLVER,1
Los_sudamericanos,EVOCO,1
Los_sudamericanos,IMAGEN,1
Los_sudamericanos,RAZA,1
Los_sudamericanos,ESTIRPE,1
Los_sudamericanos,SERRANA,1
Los_sudamericanos,INDIA,1
Los_sudamericanos,CAACUPé,1
Valeria,SI,2
Valeria,ME,20
Valeria,LLAMAS,1
Valeria,TE,18
Valeria,BANCAS,1
Valeria,VOY,5
Valeria,DECIRTE,1
Valeria,TANTAS,1
Valeria,COSAS,2
Valeria,YO,6
Valeria,QUE,39
Valeria,VOS,3
Valeria,NO,19
Valeria,JUGARíA,1
Valeria,CON,14
Valeria,SITUACIONES,1
Valeria,TAN,21
Valeria,PELIGROSAS,1
Valeria,LAS,8
Valeria,ABUELAS,1
Valeria,BUSCANDO,2
Valeria,BEBéS,1
Valeria,BAJO,1
Valeria,LUCES,1
Valeria,DE,15
Valeria,NEóN,2
Valeria,ENCADENADO,1
Valeria,EN,8
Valeria,MI,6
Valeria,HABITACIóN,1
Valeria,ESPERANDO,1
Valeria,LLAMES,1
Valeria,COMO,4
Valeria,UN,24
Valeria,TONTO,4
Valeria,SU,1
Valeria,PRIMER,1
Valeria,AMOR,9
Valeria,ES,30
Valeria,FáCIL,17
Valeria,ROMPER,17
Valeria,CORAZóN,20
Valeria,ALEJARáS,3
Valeria,LUEGO,3
Valeria,VOLVERáS,3
Valeria,UH,3
Valeria,OH,11
Valeria,YEH,3
Valeria,EL,11
Valeria,SE,5
Valeria,DEJA,3
Valeria,ATRAPAR,3
Valeria,POR,14
Valeria,SABE,3
Valeria,AMAR,3
Valeria,UOH,3
Valeria,PUEDO,2
Valeria,GRITAR,1
Valeria,ESPERAR,1
Valeria,PORQUE,1
Valeria,TENGO,4
Valeria,ALMA,2
Valeria,DISPUESTA,1
Valeria,AúN,1
Valeria,PERDIDO,1
Valeria,DISPARO,1
Valeria,LA,20
Valeria,OSCURIDAD,1
Valeria,SIGO,2
Valeria,ADELANTE,1
Valeria,RESPUESTA,1
Valeria,MIENTRAS,1
Valeria,TANTO,1
Valeria,EMPUJAMOS,1
Valeria,MUNDO,1
Valeria,PARA,3
Valeria,VERLO,1
Valeria,RODAR,2
Valeria,CHICOS,1
Valeria,PATEANDO,1
Valeria,BALóN,1
Valeria,CREYENDO,1
Valeria,SER,1
Valeria,DOS,1
Valeria,BANDO,1
Valeria,CALLEJóN,1
Valeria,YE,2
Valeria,LASTIMES,1
Valeria,QUé,1
Valeria,CONMIGO,1
Valeria,HABIENDO,1
Valeria,TANTOS,3
Valeria,CORAZONES,1
Valeria,HERIDOS,1
Valeria,FUEGO,14
Valeria,LENTO,12
Valeria,TU,7
Valeria,MIRADA,1
Valeria,Tú,1
Valeria,NADA,4
Valeria,VAMOS,2
Valeria,FRAGUANDO,1
Valeria,ESTA,8
Valeria,LOCURA,1
Valeria,FUERZA,1
Valeria,LOS,5
Valeria,VIENTOS,1
Valeria,SABOR,2
Valeria,TERNURA,1
Valeria,SIGUE,2
Valeria,CAMINO,2
Valeria,DEL,3
Valeria,CORTEJO,2
Valeria,VIEJO,3
Valeria,AVIVANDO,2
Valeria,NUESTRA,8
Valeria,LLAMA,2
Valeria,TODO,1
Valeria,LO,11
Valeria,QUIERO,2
Valeria,MUCHO,1
Valeria,AMAS,3
Valeria,HACES,2
Valeria,AGUA,11
Valeria,CONTIGO,1
Valeria,ENAMORADA,1
Valeria,LLENAS,1
Valeria,VACíAS,1
Valeria,DESARMAS,1
Valeria,AY,10
Valeria,CUANDO,3
Valeria,REVOLTOSAS,1
Valeria,CARICIAS,1
Valeria,PARECEN,1
Valeria,MARIPOSAS,1
Valeria,CUELAN,1
Valeria,DEBAJO,1
Valeria,ROPA,1
Valeria,VAN,1
Valeria,DEJANDO,1
Valeria,SENTIMIENTO,1
Valeria,FORJADO,1
Valeria,CINTURA,1
Valeria,LISURA,1
Valeria,TRAMANDO,1
Valeria,ESTE,3
Valeria,ALBOROTO,1
Valeria,DANZA,1
Valeria,MARES,1
Valeria,POCO,2
Valeria,SIGUO,1
Valeria,AñEJO,1
Valeria,DíAS,1
Valeria,SUEñOS,2
Valeria,ACABAN,1
Valeria,JAMAS,7
Valeria,DEJARE,4
Valeria,AUNQUE,9
Valeria,PIENSES,4
Valeria,DIGAS,2
Valeria,HAGAS,2
Valeria,JURO,1
Valeria,TENGAS,3
Valeria,PASADO,1
Valeria,PRESENTE,1
Valeria,FUTURO,1
Valeria,IMPORTAS,1
Valeria,CASI,1
Valeria,TO,1
Valeria,VIVIR,1
Valeria,FALTAS,1
Valeria,HAY,1
Valeria,PUEDA,1
Valeria,SEPARARNOS,1
Valeria,SABES,1
Valeria,VIDA,1
Valeria,SOLO,9
Valeria,ENTIENDES,1
Valeria,CUIDAS,1
Valeria,VERAS,1
Valeria,FUERAS,4
Valeria,MENTIROSO,1
Valeria,OTRAS,1
Valeria,DEJAR,1
Valeria,Sé,6
Valeria,BIEN,2
Valeria,DíA,2
Valeria,HOY,2
Valeria,VI,2
Valeria,SALIR,2
Valeria,CINCO,2
Valeria,MINUTOS,2
Valeria,PERDí,2
Valeria,LETRAS,4
Valeria,HABLARTE,2
Valeria,PALABRAS,2
Valeria,NUNCA,2
Valeria,TENER,2
Valeria,ESO,4
Valeria,APROVECHO,4
Valeria,NOCHE,7
Valeria,YA,2
Valeria,VES,2
Valeria,ESTOY,2
Valeria,OTRA,2
Valeria,VEZ,4
Valeria,TAL,2
Valeria,PUEDAS,2
Valeria,ENTENDER,3
Valeria,IMPORTA,4
Valeria,PONER,2
Valeria,MUJER,5
Valeria,MAñANA,2
Valeria,LEVANTES,2
Valeria,DIJE,2
Valeria,AYER,2
Valeria,JUEGO,2
Valeria,Mí,2
Valeria,SIEMPRE,5
Valeria,TOCA,2
Valeria,PERDER,2
Valeria,HABRá,3
Valeria,VASOS,3
Valeria,VACíOS,3
Valeria,CIUDAD,3
Valeria,RíO,6
Valeria,MEZCLADA,6
Valeria,MAR,6
Valeria,LEVANTA,3
Valeria,BRAZOS,3
Valeria,PONTE,3
Valeria,BAILAR,3
Valeria,TI,1
Valeria,DECIR,1
Valeria,PREOCUPES,1
Valeria,QUERER,1
Selena,YO,8
Selena,TE,19
Selena,DI,2
Selena,TODO,8
Selena,MI,8
Selena,AMOR,19
Selena,MáS,2
Selena,Tú,6
Selena,NO,13
Selena,RECONOCES,1
Selena,NI,12
Selena,LO,7
Selena,QUE,26
Selena,ES,5
Selena,AMAR,2
Selena,ME,19
Selena,PUSE,2
Selena,DISPUESTA,2
Selena,TUS,2
Selena,PIES,2
Selena,TAN,2
Selena,SOLO,5
Selena,CON,7
Selena,DESPRECIO,2
Selena,HAS,2
Selena,PAGADO,2
Selena,PERO,5
Selena,AHORA,2
Selena,VE,2
Selena,SI,14
Selena,UNA,10
Selena,VEZ,11
Selena,DIJE,10
Selena,AMABA,10
Selena,HOY,6
Selena,ARREPIENTO,2
Selena,Sé,8
Selena,PENSé,2
Selena,ESTABA,2
Selena,LOCA,2
Selena,POR,7
Selena,TI,9
Selena,LA,8
Selena,VIDA,3
Selena,DABA,3
Selena,VUELVO,3
Selena,HACER,3
Selena,ESE,4
Selena,ERROR,3
Selena,COSA,3
Selena,DE,8
Selena,AYER,3
Selena,UN,2
Selena,DíA,1
Selena,VOLVERáS,1
Selena,ARREPENTIRáS,1
Selena,UNAS,1
Selena,ANSIAS,1
Selena,LOCAS,1
Selena,QUIERO,3
Selena,VERTE,1
Selena,ESPERO,1
Selena,MOMENTO,1
Selena,EN,19
Selena,ESCUCHE,1
Selena,TU,5
Selena,VOZ,1
Selena,CUANDO,2
Selena,AL,2
Selena,FIN,2
Selena,ESTEMOS,2
Selena,JUNTOS,2
Selena,LOS,2
Selena,DOS,2
Selena,IMPORTA,10
Selena,DIRAN,1
Selena,PADRE,1
Selena,MAMA,1
Selena,AQUI,2
Selena,NUESTO,1
Selena,PROHIBIDO,8
Selena,MURMURAN,4
Selena,LAS,4
Selena,CALLES,4
Selena,PORQUE,6
Selena,SOMOS,4
Selena,DISTINTAS,4
Selena,SOCIEDADES,4
Selena,NOS,4
Selena,DICE,4
Selena,EL,18
Selena,MUNDO,4
Selena,DINERO,7
Selena,CORAZON,5
Selena,OH,9
Selena,BABY,4
Selena,AUNQUE,1
Selena,SOY,1
Selena,POBRE,1
Selena,ESTO,1
Selena,DOY,1
Selena,VALE,1
Selena,MAS,1
Selena,DIRA,1
Selena,TAMBIEN,1
Selena,SOCIEDAD,1
Selena,NUESTRO,2
Selena,TIENES,1
Selena,NUEVO,1
Selena,SIN,1
Selena,EMBARGO,1
Selena,DESEO,1
Selena,MEJOR,1
Selena,Mí,1
Selena,ENCONTRASTE,1
Selena,FELICIDAD,1
Selena,TAL,1
Selena,ALGUIEN,1
Selena,DARá,1
Selena,COMO,3
Selena,FLOR,3
Selena,TANTO,3
Selena,DISTE,3
Selena,SE,3
Selena,MARCHITó,3
Selena,MARCHO,3
Selena,PERDER,4
Selena,AH,14
Selena,AY,7
Selena,�CóMO,7
Selena,DUELE,8
Selena,VIERAS,1
Selena,CóMO,1
Selena,ADIóS,1
Selena,LLEVAS,1
Selena,CORAZóN,1
Selena,PUEDA,1
Selena,VOLVER,1
Selena,PUDE,1
Selena,DAR,1
La_sonora_dinamita,LA,18
La_sonora_dinamita,OTRA,4
La_sonora_dinamita,NOCHE,4
La_sonora_dinamita,TE,41
La_sonora_dinamita,ESPERé,4
La_sonora_dinamita,BAJO,4
La_sonora_dinamita,LLUVIA,4
La_sonora_dinamita,DOS,4
La_sonora_dinamita,HORAS,8
La_sonora_dinamita,MIL,4
La_sonora_dinamita,COMO,10
La_sonora_dinamita,UN,13
La_sonora_dinamita,PERRO,4
La_sonora_dinamita,CUANDO,8
La_sonora_dinamita,LLEGASTE,4
La_sonora_dinamita,ME,28
La_sonora_dinamita,MIRASTE,4
La_sonora_dinamita,DIJISTE,4
La_sonora_dinamita,LOCO,4
La_sonora_dinamita,ESTáS,8
La_sonora_dinamita,MOJADO,4
La_sonora_dinamita,YA,8
La_sonora_dinamita,NO,31
La_sonora_dinamita,QUIERO,10
La_sonora_dinamita,HACE,2
La_sonora_dinamita,FRíO,1
La_sonora_dinamita,ESTOY,2
La_sonora_dinamita,LEJOS,1
La_sonora_dinamita,DE,33
La_sonora_dinamita,CASA,1
La_sonora_dinamita,TIEMPO,1
La_sonora_dinamita,QUE,42
La_sonora_dinamita,SENTADO,1
La_sonora_dinamita,SOBRE,1
La_sonora_dinamita,ESTA,1
La_sonora_dinamita,PIEDRA,2
La_sonora_dinamita,YO,14
La_sonora_dinamita,PREGUNTO,1
La_sonora_dinamita,PARA,1
La_sonora_dinamita,QUé,14
La_sonora_dinamita,SIRVEN,1
La_sonora_dinamita,LAS,1
La_sonora_dinamita,GUERRAS,1
La_sonora_dinamita,TENGO,2
La_sonora_dinamita,BOQUETE,1
La_sonora_dinamita,EN,10
La_sonora_dinamita,EL,26
La_sonora_dinamita,PANTALóN,5
La_sonora_dinamita,VOS,6
La_sonora_dinamita,TAN,6
La_sonora_dinamita,FRíA,2
La_sonora_dinamita,NIEVE,2
La_sonora_dinamita,MI,28
La_sonora_dinamita,ALREDEDOR,2
La_sonora_dinamita,BLANCA,2
La_sonora_dinamita,Sé,6
La_sonora_dinamita,HACER,2
La_sonora_dinamita,�JA,2
La_sonora_dinamita,JA,4
La_sonora_dinamita,SEGUIRé,1
La_sonora_dinamita,ESPERáNDOTE,1
La_sonora_dinamita,CON,16
La_sonora_dinamita,SONORA,3
La_sonora_dinamita,DINAMITA,7
La_sonora_dinamita,CIRCO,1
La_sonora_dinamita,SOS,1
La_sonora_dinamita,UNA,7
La_sonora_dinamita,ESTRELLA,2
La_sonora_dinamita,ROJA,1
La_sonora_dinamita,TODOS,1
La_sonora_dinamita,SE,13
La_sonora_dinamita,LO,9
La_sonora_dinamita,IMAGINAN,1
La_sonora_dinamita,SI,13
La_sonora_dinamita,PREGUNTAN,1
La_sonora_dinamita,CONOCíAS,1
La_sonora_dinamita,CORTE,1
La_sonora_dinamita,AY,1
La_sonora_dinamita,VIDA,3
La_sonora_dinamita,MíA,1
La_sonora_dinamita,PLAYA,3
La_sonora_dinamita,LIMBO,3
La_sonora_dinamita,ASOMBRES,2
La_sonora_dinamita,DIGO,2
La_sonora_dinamita,FUISTE,2
La_sonora_dinamita,INGRATO,2
La_sonora_dinamita,POBRE,2
La_sonora_dinamita,CORAZóN,9
La_sonora_dinamita,PORQUE,3
La_sonora_dinamita,FUEGO,2
La_sonora_dinamita,TUS,2
La_sonora_dinamita,LINDOS,2
La_sonora_dinamita,OJOS,2
La_sonora_dinamita,NEGROS,2
La_sonora_dinamita,ALUMBRARON,2
La_sonora_dinamita,CAMINO,2
La_sonora_dinamita,OTRO,2
La_sonora_dinamita,AMOR,10
La_sonora_dinamita,PENSAR,2
La_sonora_dinamita,ADORABA,2
La_sonora_dinamita,TIERNAMENTE,2
La_sonora_dinamita,TU,24
La_sonora_dinamita,LADO,2
La_sonora_dinamita,NUNCA,5
La_sonora_dinamita,SENTí,2
La_sonora_dinamita,POR,8
La_sonora_dinamita,ESTAS,1
La_sonora_dinamita,COSAS,2
La_sonora_dinamita,RARAS,2
La_sonora_dinamita,SIN,4
La_sonora_dinamita,BESO,2
La_sonora_dinamita,BOCA,2
La_sonora_dinamita,VI,2
La_sonora_dinamita,MIS,4
La_sonora_dinamita,AMORES,4
La_sonora_dinamita,MIO,1
La_sonora_dinamita,HICISTE,1
La_sonora_dinamita,PUEDO,1
La_sonora_dinamita,CONFORMARME,1
La_sonora_dinamita,PODERTE,1
La_sonora_dinamita,CONTEMPLAR,1
La_sonora_dinamita,PAGASTE,1
La_sonora_dinamita,MAL,1
La_sonora_dinamita,CARIñO,1
La_sonora_dinamita,SINCERO,1
La_sonora_dinamita,CONSEGUIRáS,1
La_sonora_dinamita,NOMBRE,1
La_sonora_dinamita,MáS,13
La_sonora_dinamita,DEJASTE,3
La_sonora_dinamita,QUERERME,3
La_sonora_dinamita,HAY,3
La_sonora_dinamita,CUIDADO,3
La_sonora_dinamita,GENTE,3
La_sonora_dinamita,ESO,3
La_sonora_dinamita,ENTERARá,3
La_sonora_dinamita,GANO,3
La_sonora_dinamita,DECIR,3
La_sonora_dinamita,HOMBRE,3
La_sonora_dinamita,CAMBIó,3
La_sonora_dinamita,SUERTE,3
La_sonora_dinamita,BURLARáN,3
La_sonora_dinamita,NADIE,4
La_sonora_dinamita,SEPA,4
La_sonora_dinamita,SUFRIR,4
La_sonora_dinamita,ESAS,1
La_sonora_dinamita,VENGA,1
La_sonora_dinamita,MORIRé,1
La_sonora_dinamita,OH,3
La_sonora_dinamita,MORENA,1
